From File,To File
doc/APIchunk10.html,doc/XMLinfo.html
doc/APIchunk10.html,doc/xmlio.html
doc/APIchunk10.html,doc/xmlmem.html
doc/APIchunk10.html,doc/XSLT.html
doc/APIchunk11.html,doc/APIchunk0.html
doc/APIchunk11.html,doc/APIchunk1.html
doc/APIchunk11.html,doc/APIchunk10.html
doc/APIchunk11.html,doc/APIchunk12.html
doc/APIchunk11.html,doc/APIchunk13.html
doc/APIchunk11.html,doc/APIchunk14.html
doc/APIchunk11.html,doc/APIchunk15.html
doc/APIchunk11.html,doc/APIchunk16.html
doc/APIchunk11.html,doc/APIchunk17.html
doc/APIchunk11.html,doc/APIchunk18.html
doc/APIchunk11.html,doc/APIchunk19.html
doc/APIchunk11.html,doc/APIchunk2.html
doc/APIchunk11.html,doc/APIchunk20.html
doc/APIchunk11.html,doc/APIchunk3.html
doc/APIchunk11.html,doc/APIchunk4.html
doc/APIchunk11.html,doc/APIchunk5.html
doc/APIchunk11.html,doc/APIchunk6.html
doc/APIchunk11.html,doc/APIchunk7.html
doc/APIchunk11.html,doc/APIchunk8.html
doc/APIchunk11.html,doc/APIchunk9.html
doc/APIchunk11.html,doc/APIconstructors.html
doc/APIchunk11.html,doc/APIfiles.html
doc/APIchunk11.html,doc/APIfunctions.html
doc/APIchunk11.html,doc/APIsymbols.html
doc/APIchunk11.html,doc/architecture.html
doc/APIchunk11.html,doc/bugs.html
doc/APIchunk11.html,doc/catalog.html
doc/APIchunk11.html,doc/contribs.html
doc/APIchunk11.html,doc/docs.html
doc/APIchunk11.html,doc/DOM.html
doc/APIchunk11.html,doc/downloads.html
doc/APIchunk11.html,doc/encoding.html
doc/APIchunk11.html,doc/entities.html
doc/APIchunk11.html,doc/example.html
doc/APIchunk11.html,doc/FAQ.html
doc/APIchunk11.html,doc/help.html
doc/APIchunk11.html,doc/html/libxml-c14n.html
doc/APIchunk11.html,doc/html/libxml-debugxml.html
doc/APIchunk11.html,doc/html/libxml-docbparser.html
doc/APIchunk11.html,doc/html/libxml-encoding.html
doc/APIchunk11.html,doc/html/libxml-globals.html
doc/APIchunk11.html,doc/html/libxml-hash.html
doc/APIchunk11.html,doc/html/libxml-htmlparser.html
doc/APIchunk11.html,doc/html/libxml-htmltree.html
doc/APIchunk11.html,doc/html/libxml-nanoftp.html
doc/APIchunk11.html,doc/html/libxml-nanohttp.html
doc/APIchunk11.html,doc/html/libxml-parser.html
doc/APIchunk11.html,doc/html/libxml-parserinternals.html
doc/APIchunk11.html,doc/html/libxml-sax.html
doc/APIchunk11.html,doc/html/libxml-threads.html
doc/APIchunk11.html,doc/html/libxml-tree.html
doc/APIchunk11.html,doc/html/libxml-uri.html
doc/APIchunk11.html,doc/html/libxml-valid.html
doc/APIchunk11.html,doc/html/libxml-xinclude.html
doc/APIchunk11.html,doc/html/libxml-xmlerror.html
doc/APIchunk11.html,doc/html/libxml-xmlio.html
doc/APIchunk11.html,doc/html/libxml-xmlmemory.html
doc/APIchunk11.html,doc/html/libxml-xpath.html
doc/APIchunk11.html,doc/html/libxml-xpathinternals.html
doc/APIchunk11.html,doc/index.html
doc/APIchunk11.html,doc/interface.html
doc/APIchunk11.html,doc/intro.html
doc/APIchunk11.html,doc/library.html
doc/APIchunk11.html,doc/namespaces.html
doc/APIchunk11.html,doc/news.html
doc/APIchunk11.html,doc/python.html
doc/APIchunk11.html,doc/threads.html
doc/APIchunk11.html,doc/tree.html
doc/APIchunk11.html,doc/upgrade.html
doc/APIchunk11.html,doc/xml.html
doc/APIchunk11.html,doc/xmldtd.html
doc/APIchunk11.html,doc/XMLinfo.html
doc/APIchunk11.html,doc/xmlio.html
doc/APIchunk11.html,doc/xmlmem.html
doc/APIchunk11.html,doc/XSLT.html
doc/APIchunk12.html,doc/APIchunk0.html
doc/APIchunk12.html,doc/APIchunk1.html
doc/APIchunk12.html,doc/APIchunk10.html
doc/APIchunk12.html,doc/APIchunk11.html
doc/APIchunk12.html,doc/APIchunk13.html
doc/APIchunk12.html,doc/APIchunk14.html
doc/APIchunk12.html,doc/APIchunk15.html
doc/APIchunk12.html,doc/APIchunk16.html
doc/APIchunk12.html,doc/APIchunk17.html
doc/APIchunk12.html,doc/APIchunk18.html
doc/APIchunk12.html,doc/APIchunk19.html
doc/APIchunk12.html,doc/APIchunk2.html
doc/APIchunk12.html,doc/APIchunk20.html
doc/APIchunk12.html,doc/APIchunk3.html
doc/APIchunk12.html,doc/APIchunk4.html
doc/APIchunk12.html,doc/APIchunk5.html
doc/APIchunk12.html,doc/APIchunk6.html
doc/APIchunk12.html,doc/APIchunk7.html
doc/APIchunk12.html,doc/APIchunk8.html
doc/APIchunk12.html,doc/APIchunk9.html
doc/APIchunk12.html,doc/APIconstructors.html
doc/APIchunk12.html,doc/APIfiles.html
doc/APIchunk12.html,doc/APIfunctions.html
